id_job,idle_energy_J,total_energy_J,idle_duration_sec,total_duration_sec,idle_pct_energy,idle_duration_min,total_duration_min
37611634321396,153863.1661401021,12305408.164321817,586,30336,1.2503702769178475,97.66666666666667,5056.0
38512807296879,20637.144638724978,15226089.636676362,50,7174,0.13553804772707073,8.333333333333334,1195.6666666666667
38602675650074,19799.50633124699,3979065.00957078,48,1842,0.49759192884819825,8.0,307.0
38984646323185,1780.728737113402,7972355.986778846,3,3799,0.022336292308904892,0.5,633.1666666666666
39253819822494,1385.0527614138439,4048046.6527020074,4,1951,0.034215335944543596,0.6666666666666666,325.1666666666667
39638343415869,117734.40164424623,16738748.119493013,243,8508,0.7033644380318939,40.5,1418.0
40790250925951,8778.72928186454,8401853.25053517,16,4132,0.10448562977823214,2.6666666666666665,688.6666666666666
41031149357497,1970.9614336090467,16441967.132369375,4,7971,0.01198738215288611,0.6666666666666666,1328.5
41474934034878,16898.4570120259,4175418.9637038587,38,2038,0.4047128481937034,6.333333333333333,339.6666666666667
41680801223685,1429.4707591377696,7772842.470447712,3,3526,0.01839057930959757,0.5,587.6666666666666
42267913921260,1830.3048303622772,3792136.0945961634,4,1788,0.04826580019030652,0.6666666666666666,298.0
43663093839776,106816.45600047048,8456494.860233257,395,15828,1.2631292014706452,65.83333333333333,2638.0
44895165754023,14830.869685561252,15898808.309433542,38,7986,0.09328290144086693,6.333333333333333,1331.0
45085383101641,7097.491660274268,15362182.071610924,16,7240,0.046201064583073284,2.6666666666666665,1206.6666666666667
45293811679196,328971.8853475978,6308509.7414279,1020,6904,5.214732144855762,170.0,1150.6666666666667
45402284997495,2355.162165206508,15325904.14633884,5,7144,0.015367198846595459,0.8333333333333334,1190.6666666666667
45855550040191,6581.312624876077,3861633.7422996135,15,1832,0.1704281934556768,2.5,305.3333333333333
46733723803380,1091.605240549828,15895520.601470439,3,7015,0.006867376463585895,0.5,1169.1666666666667
46836613236395,8960.133115380428,3931630.5271123736,21,1795,0.22789865562370862,3.5,299.1666666666667
47901710600990,9398.3551756212,4051074.5468395734,25,1975,0.23199659909870782,4.166666666666667,329.1666666666667
48715765064171,5096.235492012522,7690395.012358982,13,3632,0.06626753871319391,2.1666666666666665,605.3333333333334
49355659834404,6082.575224620952,8179808.825938417,12,4088,0.07436084820629213,2.0,681.3333333333334
49554688839358,9919.637824312715,8055142.94961555,26,3825,0.12314663918889424,4.333333333333333,637.5
49678039521635,1336.192063027179,7796096.014001998,3,3531,0.017139245856225248,0.5,588.5
49745290522560,10527.130486008837,7834545.715847839,25,3536,0.13436810336959804,4.166666666666667,589.3333333333334
49987772317700,17445.287060490395,15205908.284882499,34,7150,0.11472703066237915,5.666666666666667,1191.6666666666667
50025213645758,2719.223888214279,7973434.683288792,6,3958,0.034103545037038975,1.0,659.6666666666666
50065568354105,7178.87314218213,15554264.713344561,15,7020,0.04615372873282218,2.5,1170.0
50071244191685,2392.6467970716085,7418261.954391142,7,3572,0.03225346869363804,1.1666666666666667,595.3333333333334
50319533969777,101489.9825646902,5616608.166665251,280,4218,1.8069621300456116,46.666666666666664,703.0
50528516710837,5052.06885713299,15548181.270374864,12,7176,0.03249298917526182,2.0,1196.0
51043793070789,2984.91722145962,7870041.9695459325,6,3960,0.03792758962417372,1.0,660.0
52840030343649,1292.600225515464,4030291.3300302764,3,1949,0.032072128778485934,0.5,324.8333333333333
53232939796581,2718.6179659147515,3824180.1877628383,8,1796,0.07109021626685312,1.3333333333333333,299.3333333333333
53512654935447,10476.668361008557,15889431.416071234,26,7037,0.06593482225180203,4.333333333333333,1172.8333333333333
53606254826829,1312.586414338765,3734766.507029827,3,1753,0.035145072974927,0.5,292.1666666666667
53863407622556,2460.913829787234,3779595.719200603,6,1964,0.06511050420778139,1.0,327.3333333333333
54233701240846,7560.106659521673,16662637.27178644,16,10060,0.04537160916491064,2.6666666666666665,1676.6666666666667
54599849969130,10047.795367486171,15402078.811061835,21,7259,0.06523661832109184,3.5,1209.8333333333333
55530827477617,1012.5424153166422,15566615.612634668,3,7542,0.0065045764635879525,0.5,1257.0
55640367274726,93007.90356635877,5962885.469315403,260,3836,1.5597801441092745,43.333333333333336,639.3333333333334
55715457781581,5602.397798539519,4096946.9944365923,13,1962,0.13674567442896474,2.1666666666666665,327.0
55796756251491,28759.060853351635,16222603.62496214,57,8122,0.1772777139737257,9.5,1353.6666666666667
57650296217480,1661.6337843642611,8167095.853630208,4,3905,0.02034546690946058,0.6666666666666666,650.8333333333334
57956674462928,4825.962108485582,8029053.115427325,12,4120,0.06010624215715794,2.0,686.6666666666666
58433114066894,1653.7924291237114,8176200.290490101,3,3922,0.020226907002844213,0.5,653.6666666666666
58575412272137,8918.781718285289,8196565.94121268,16,4112,0.10881119949808829,2.6666666666666665,685.3333333333334
58621497011714,15064.049359072858,4054014.164630178,38,2028,0.37158354034628926,6.333333333333333,338.0
