timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1629728042.982,0,97,54,27535,4975,58,65,195.45,16,,,,
1628678317.528,1,100,0,6413,26097,31,30,44.29,16,,,,
1628678706.928,0,100,0,6425,26085,37,35,43.62,16,,,,
1632510721.373,0,100,46,1405,31105,49,51,80.31,16,1380.0,877.0,1237.0,200.0
1632511260.418,0,95,52,1405,31105,55,58,195.25,16,1380.0,877.0,1237.0,200.0
1621094141.393,0,78,9,25456,7054,39,34,49.77,16,,,,
1629728825.564,0,98,53,27535,4975,57,62,188.81,16,,,,
1632505205.275,0,98,54,1405,31105,61,64,172.15,16,1380.0,877.0,1237.0,200.0
1621094454.027,0,29,1,25456,7054,39,34,45.29,16,,,,
1632505993.381,0,96,38,1405,31105,54,56,135.27,16,1380.0,877.0,1237.0,200.0
1628679751.814,0,100,0,6425,26085,37,35,43.62,16,,,,
1628679812.49,1,100,0,6575,25935,37,33,44.41,16,,,,
1628681303.399,1,100,0,6413,26097,31,30,44.29,16,,,,
1628679796.166,1,100,0,6575,25935,37,33,44.48,16,,,,
1628680578.857,0,100,0,6425,26085,36,34,43.33,16,,,,
1632504438.619,0,0,0,1405,31105,49,47,50.47,16,1372.0,877.0,1230.0,200.0
1628681146.392,0,100,0,6357,26153,32,32,43.58,16,,,,
1628680228.121,0,100,0,6357,26153,34,33,43.78,16,,,,
1621094423.758,0,0,0,25456,7054,39,33,138.15,16,,,,
1628679228.742,0,100,0,6425,26085,38,35,43.71,16,,,,
1629727528.013,0,99,54,27535,4975,60,66,187.23,16,,,,
